@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute outputs-1 {0,1,2,3}

@data
902,'2024/04/25 18:12:03:381',25,352.451508,464.069397,-0.00072,38.319336,0.550903,9.801899,66.754486,27.088196,15.074689,68.718201,62.134033,19.929647,60.339142,93.727539,23.635288,94.382874,85.946167,6.195598,126.936081,124.149353,11.779692,148.429276,152.304443,15.928164,164.658508,178.509735,18.916452,68.862366,100.599701,6.37044,88.440704,143.505127,10.88866,103.970459,182.970581,16.123177,117.120605,220.725891,20.00963,40.395874,100.129089,7.747898,47.940094,105.812592,20.371338,43.86145,68.688202,20.703543,38.372131,47.971771,17.004162,13.150604,89.102722,9.618945,23.71698,87.781219,21.186882,25.93515,58.011017,20.65667,25.249023,34.421021,17.37701,3
903,'2024/04/25 18:12:03:498',25,352.714233,463.774872,-0.000668,38.343842,0.328461,9.742446,66.854706,25.419342,15.174082,69.399994,58.948029,20.127655,60.939484,90.101715,23.823324,93.735046,85.621185,6.774767,126.556183,123.774933,12.491392,147.972885,151.975739,16.641417,163.970703,178.151154,19.641558,68.230042,100.312469,7.012247,88.504211,142.901672,11.67161,103.850143,182.535889,17.110987,116.868088,220.54277,21.275949,39.74054,99.716156,8.344657,48.054718,104.54538,21.045263,44.162933,67.361328,21.207386,38.723328,46.781769,17.409838,12.888458,88.484467,10.143579,23.965851,86.019867,21.79286,26.519623,55.596832,21.034771,25.977203,31.550873,17.547785,3
904,'2024/04/25 18:12:03:569',25,353.249237,464.23999,-0.000695,38.865631,0.882294,9.615514,68.092255,27.952606,14.885036,71.728485,63.480194,19.810736,65.11673,95.924683,23.588591,94.353485,86.140991,6.173845,126.756287,124.341034,11.904196,148.165955,152.637543,16.255423,164.345398,179.047241,19.416075,68.793457,100.588135,6.561381,88.414581,144.038269,11.42892,103.801346,183.437439,16.966507,116.705612,220.879547,21.025221,40.320343,99.961304,8.104901,48.537476,106.181732,21.039392,45.282196,69.167023,21.550535,40.110474,48.43042,17.871395,13.108002,88.730255,10.098895,24.155121,87.638062,21.885965,26.827942,57.582001,21.362957,26.307709,33.682617,17.98958,3
905,'2024/04/25 18:12:03:652',25,353.063354,462.970428,-0.000713,38.611572,0.392883,9.88088,67.243561,26.575165,15.369724,70.444824,61.251221,20.42804,63.54834,93.097534,24.392832,93.98999,84.777222,6.771106,126.541626,122.898346,12.640865,148.330399,150.899994,17.091923,164.952545,177.035461,20.353048,68.619629,99.436401,7.031958,88.056305,143.143738,12.065736,104.042542,182.2724,17.784349,117.571732,219.312866,22.05028,40.299774,99.15152,8.426213,47.842987,105.792236,21.393543,44.575195,69.277618,21.962137,39.570557,48.707184,18.404858,13.201355,88.292603,10.280754,23.698792,87.242737,22.083845,26.288452,57.186371,21.593578,25.791687,33.037354,18.292816,3
906,'2024/04/25 18:12:03:663',25,354.965149,463.226868,-0.000663,37.307526,0.641937,10.535448,66.270416,24.670319,16.035173,69.204163,59.805298,20.780712,62.184723,92.381256,24.357857,94.124512,83.590546,8.149001,126.777863,122.572662,14.390283,149.279816,150.475952,18.915438,166.496765,176.583649,22.21343,68.889221,98.001831,8.014739,88.310577,143.261475,13.57093,104.965332,182.548431,19.547812,119.100739,220.103516,24.008869,40.63623,98.349335,8.967244,45.905121,104.462799,22.044426,41.196014,65.026489,21.593548,36.053406,42.751343,17.292027,13.119354,88.545349,10.504058,20.92157,87.843262,22.401926,22.428711,58.106873,21.477139,21.9328,34.611664,17.760622,3
907,'2024/04/25 18:12:03:787',25,354.975037,462.761536,-0.000646,37.207275,0.471405,10.601514,65.955078,23.848846,16.208384,69.127472,58.118073,20.996193,62.071564,90.65625,24.540997,93.663757,82.798248,8.582836,126.375244,121.443085,14.878755,148.625351,149.155182,19.416567,165.424194,174.993744,22.713152,68.713806,97.260834,8.403421,88.325989,142.171783,13.868689,104.859726,181.460754,19.898378,118.985901,219.296616,24.52495,40.730896,97.587036,9.264732,46.234039,103.13974,22.186581,41.494476,63.393524,21.60956,36.319977,41.082428,17.308729,13.733459,87.826752,10.722291,21.404755,86.574677,22.559164,22.792816,56.707581,21.507408,22.312561,33.238037,17.699944,3
908,'2024/04/25 18:12:03:801',25,355.430725,462.077911,-0.000743,37.26651,0.557465,10.382162,66.658997,22.708252,15.995229,70.18631,56.906982,20.773582,62.232452,90.267029,24.110727,94.137146,81.733429,8.560078,127.075195,120.08551,14.657249,149.549042,147.55658,19.011557,166.425217,173.374512,22.211962,69.250031,96.540527,8.562351,88.712555,141.623718,13.828155,104.711502,181.130859,20.079811,118.411697,219.316498,25.155766,41.093323,96.967102,9.504435,46.778656,102.356964,22.311184,42.512878,64.440979,21.502241,37.525513,43.810699,17.132866,14.422424,86.905609,11.024487,22.46405,84.070831,22.57119,24.322693,53.70813,20.998037,23.97113,30.11554,16.841887,3
909,'2024/04/25 18:12:03:975',25,354.639435,462.89093,-0.000677,37.406433,0.585846,10.389254,66.223328,22.475952,16.225384,69.31958,56.196564,21.21349,60.920563,89.371307,24.737564,92.637451,81.801361,9.302664,125.729248,120.190155,15.753633,148.348648,147.874817,20.3827,165.327026,174.087036,23.763874,67.430023,96.491425,9.401717,86.811432,141.762878,15.113593,102.831635,181.380829,21.824875,116.610947,220.035797,27.283327,38.970245,96.741455,10.336264,44.631134,102.09375,23.458263,41.312958,64.289795,22.577425,37.011963,44.098907,18.139898,12.35968,86.293945,11.834585,20.532928,82.933136,23.504213,23.174042,51.779449,21.66921,23.305023,27.713196,17.272682,3
910,'2024/04/25 18:12:03:992',25,353.674652,461.972137,-0.000691,35.702667,1.528717,11.048683,63.083099,19.516083,17.222328,64.369781,51.793549,22.311939,54.227631,84.085144,25.874846,91.539581,80.174622,10.381196,123.976715,118.897919,16.977694,146.213272,146.409637,21.638294,162.836029,172.448242,25.024057,66.849915,95.285919,10.145185,85.812134,140.523315,15.942703,101.745132,179.770813,22.666916,115.709045,217.986298,28.262295,38.779907,96.102692,10.746863,42.753296,100.678375,23.721352,38.302307,62.530365,22.435123,33.830017,41.974213,17.833618,12.33847,86.155792,12.011172,18.507019,82.263275,23.614902,20.089569,52.229675,21.671875,19.933411,29.219452,17.25252,3
911,'2024/04/25 18:12:05:275',26,456.912201,408.838562,-0.001215,36.350342,4.280365,15.062804,61.726135,23.096771,21.553944,62.421844,61.989258,25.804535,57.194672,95.29776,28.921997,82.284241,89.879059,14.158739,111.658295,134.730042,21.237074,130.777832,166.225021,25.316992,144.085571,194.367569,28.102684,48.393005,101.929474,11.395986,54.740051,151.842041,18.953844,60.858002,193.530365,24.682409,67.083008,229.585297,28.737125,16.098175,102.183258,9.905896,6.487274,108.741913,24.583242,7.523346,68.237732,23.250736,11.116516,42.532013,17.848141,13.595886,93.464264,9.318592,19.930725,91.440796,21.709972,14.214417,61.386627,20.551287,6.049316,35.336792,16.418905,3
912,'2024/04/25 18:12:05:289',26,456.992523,407.924042,-0.001271,37.245667,3.890747,14.688209,62.968994,24.002319,21.080721,63.491608,63.246796,25.254166,57.307587,96.187561,28.06883,82.162537,89.30188,14.185542,111.551941,134.095825,21.647921,130.705872,165.504395,25.818239,144.232666,194.066681,28.650396,47.989319,101.060303,11.590435,54.288086,149.899506,19.535009,60.889374,190.863281,25.634853,67.573242,226.757645,29.948927,15.463654,101.317688,10.196884,6.212646,105.608154,24.964237,7.737549,65.258972,23.083878,11.778748,39.98996,17.325214,14.350342,92.391113,9.679261,20.056396,88.76416,21.966034,13.924896,58.973816,20.342594,5.368378,33.213501,15.935455,3
913,'2024/04/25 18:12:05:410',26,458.320892,407.778137,-0.001221,37.155975,3.461243,14.830826,62.434235,25.635376,20.993517,64.475067,65.957947,24.866804,61.118744,100.227753,27.368481,82.936493,89.896515,13.575199,111.911407,134.498749,20.864853,130.730621,165.882523,25.020697,143.706116,194.344177,27.813818,48.737762,101.747223,10.87149,54.630066,150.772156,18.833696,60.463959,191.429321,24.956474,66.509979,226.893478,29.102198,16.264923,102.09787,9.47633,6.746887,106.903687,24.276619,7.799042,66.06839,22.66098,11.678101,39.985138,16.972031,13.425842,93.586639,8.947868,19.793274,90.009949,21.390938,13.472351,60.124329,20.045506,4.594971,34.265381,15.749261,3
914,'2024/04/25 18:12:05:420',26,456.68811,407.831879,-0.001269,37.064484,2.256287,14.793008,61.575531,27.624481,20.899361,62.904022,68.4617,24.675276,59.348572,102.898651,27.054834,81.041443,90.687958,13.757737,109.789124,135.187988,21.166101,129.074127,166.322006,25.389961,142.563995,194.606354,28.202698,46.994751,101.819611,10.992162,52.454987,150.300293,19.199337,58.527618,190.391251,25.369692,64.720428,225.589859,29.411394,14.879486,101.720551,9.525726,4.953888,106.469727,24.248997,5.893402,65.573303,22.61912,9.742798,39.528229,16.906927,14.597076,93.039978,8.935985,21.163208,90.03125,21.303661,15.147858,60.619446,20.01523,6.595886,35.21286,15.752137,3
915,'2024/04/25 18:12:05:548',26,457.277344,409.048553,-0.001202,37.232452,2.62439,15.008698,62.2276,26.698761,21.212399,62.834778,67.198059,25.146688,57.823425,101.065033,27.787823,82.431213,92.178101,13.364892,111.195679,137.754791,20.261499,129.920929,169.293655,24.039894,142.890045,197.14946,26.541151,47.735535,103.561188,10.46569,52.675751,153.007935,17.932728,58.032349,193.434921,23.422567,63.752289,227.930817,27.083246,15.258911,103.352661,8.953871,5.211243,108.896729,23.425003,6.489655,68.250305,21.999496,10.45816,42.296265,16.491468,14.346649,94.436493,8.349244,20.981079,91.57373,20.471363,14.598297,61.158844,19.21566,5.502197,34.957916,15.002691,3
916,'2024/04/25 18:12:05:559',26,458.155457,408.701843,-0.001226,38.226074,2.583252,15.116063,63.238434,27.176422,21.343662,63.43338,68.629913,25.316824,58.127258,103.832458,28.051863,83.217224,92.287048,13.080347,111.905853,137.720001,19.84992,130.481964,169.325363,23.642319,143.304932,197.062637,26.196972,48.380493,103.70755,10.166226,53.069855,153.200058,17.617878,57.956268,193.514618,23.159288,63.445374,227.795578,26.893913,15.822174,103.473663,8.663679,5.4953,110.09433,23.188131,7.108276,69.200256,21.94825,11.360504,42.898346,16.545105,13.983154,94.576294,8.071785,20.625061,92.413361,20.27441,13.984406,61.607208,19.111292,4.763153,34.977783,14.912145,3
917,'2024/04/25 18:12:05:666',26,458.998657,408.207886,-0.001207,38.214661,3.246338,15.210427,63.607361,25.468811,21.738541,63.719879,66.219543,26.067968,57.975708,101.021606,29.176987,83.869171,92.018341,13.458641,112.549042,137.395966,20.264278,131.588257,168.665588,23.945953,144.771088,196.026184,26.40229,48.899384,103.69809,10.662373,52.974426,153.432175,18.105524,58.208466,193.258865,23.393974,63.986816,226.906647,27.018316,16.054779,103.317261,9.307564,5.269257,110.141724,24.224924,7.009766,69.691254,23.337643,11.26886,43.966431,18.155235,14.014038,93.937012,8.829654,20.433441,91.211212,21.276003,13.631317,59.556335,20.28406,4.508301,32.293335,16.204134,3
918,'2024/04/25 18:12:05:675',26,459.141571,407.268066,-0.001152,38.300018,3.19519,15.010898,64.181458,24.935303,21.635889,64.476837,64.643646,26.178757,58.548096,98.252777,29.547552,84.381653,91.588257,13.40881,112.945892,136.457703,20.265675,132.057739,167.565521,23.969627,145.474335,194.945175,26.467085,49.44516,103.20047,10.843307,53.073608,152.495224,18.475788,58.292389,192.067413,23.869671,64.043701,225.43718,27.556288,16.53894,102.884033,9.690616,5.569214,109.306732,24.742235,7.683044,69.035583,23.792015,12.111816,43.529877,18.56148,13.719147,93.507751,9.42037,19.927979,90.529022,21.87467,12.778168,58.806458,20.785194,3.33371,31.505035,16.641098,3
919,'2024/04/25 18:12:05:775',26,458.58783,407.823792,-0.001166,38.390137,3.364288,14.801525,64.285065,25.095917,21.290825,63.730072,64.753571,25.696087,56.768738,97.621368,28.895895,83.049286,91.588806,13.376997,111.724976,137.010895,20.30341,130.795929,168.389603,23.98966,144.21109,196.10643,26.432861,48.009644,102.972656,10.792259,51.876038,152.591537,18.541851,56.794434,192.731735,23.999004,62.123444,226.830475,27.626802,15.192017,102.667877,9.563926,4.509003,108.612183,24.301476,6.89502,68.091919,22.901644,11.495972,42.519348,17.398781,14.969055,93.436493,9.246595,20.880249,90.468781,21.372217,13.664307,59.199524,20.086546,4.16391,32.371368,15.852373,3
920,'2024/04/25 18:12:05:787',26,458.812775,406.809174,-0.001202,38.526062,3.521667,14.720814,64.593719,24.708344,21.16292,64.167938,64.297607,25.541012,57.025909,97.375244,28.643812,83.480377,91.031372,13.163529,111.909271,136.07312,20.112114,130.67276,167.34848,23.755165,143.803223,194.934738,26.138102,48.323486,102.653137,10.647265,51.827515,151.319458,18.386454,56.229614,190.925522,23.97727,61.301971,224.67276,27.677441,15.47702,102.583679,9.490107,4.938812,107.566711,24.446938,7.311157,67.111176,22.974228,11.970306,41.582428,17.272894,14.474243,93.559845,9.212256,20.142792,89.65509,21.51087,12.696045,58.322418,20.06749,2.892151,31.557098,15.604836,3
921,'2024/04/25 18:12:05:916',26,460.006714,406.985382,-0.001154,38.585266,4.473114,14.337996,65.671722,23.106964,20.751358,65.644867,61.987396,25.256987,58.186035,94.467224,28.600592,85.299042,90.607452,12.536491,114.121552,135.804443,19.340813,133.306213,167.134781,22.942348,146.721436,194.952698,25.3402,50.112335,102.895203,10.268826,53.833832,152.928879,17.700645,58.983185,193.402832,23.389925,64.283508,227.32811,27.217947,16.804321,103.347961,9.328194,6.751831,107.656189,24.072281,8.718903,66.825439,22.539873,12.938049,41.096436,16.870501,13.744659,94.549042,9.254808,19.216705,89.937714,21.392223,12.142151,57.977203,19.782972,2.541656,30.5867,15.200432,3
922,'2024/04/25 18:12:05:933',26,459.457092,406.975281,-0.001142,38.9599,4.211426,14.777548,65.78775,23.121674,21.435904,64.988617,62.23703,26.106115,56.852997,95.071533,29.672611,85.079041,91.059967,13.200739,113.776764,135.914551,20.02169,132.560425,167.302109,23.644735,145.865021,195.015182,26.174982,49.812531,103.091766,10.761044,53.341827,152.630127,18.255011,58.43573,192.625732,23.589598,64.181244,225.891998,27.440611,16.56781,103.208618,9.681632,5.485779,108.335175,24.509169,7.678467,67.957977,23.07766,12.326019,42.600311,17.700315,14.093414,93.84201,9.512411,20.180481,89.808075,21.603241,12.977173,57.687073,20.101206,3.248413,30.122009,15.774674,3
923,'2024/04/25 18:12:06:033',26,458.881226,407.066437,-0.001166,39.259491,3.690094,14.891788,65.275543,24.272552,21.437231,64.69812,64.075439,25.894148,57.388031,97.514526,29.145674,83.897614,90.904968,13.724753,113.183594,135.713806,20.678497,131.918213,167.158463,24.351843,145.210602,194.981384,26.956856,48.666229,102.438904,11.120978,52.694916,151.814957,18.969727,57.203888,192.121674,24.451019,62.628845,226.087708,28.450729,15.749908,102.430298,9.812076,4.735809,107.919861,24.665628,6.76004,67.833038,22.912582,11.374237,42.716492,17.301802,14.297394,93.24353,9.420568,20.536774,89.524567,21.392849,13.376678,57.827667,19.626516,3.697205,30.655853,15.114569,3
924,'2024/04/25 18:12:06:038',26,458.743652,406.81665,-0.00119,38.699951,3.506226,14.930544,65.198486,24.548401,21.42333,65.198395,63.963562,25.799845,58.364685,96.848145,28.909258,83.964508,90.863312,13.887809,112.782196,135.809937,20.956015,131.640228,167.207153,24.727243,145.134735,195.129395,27.393715,48.646515,102.151886,11.377371,52.461029,151.036041,19.502836,56.92984,190.829269,25.383579,62.198212,224.488327,29.537119,15.641541,101.98999,10.157577,4.705597,106.69165,25.207373,6.497498,67.31131,23.563881,10.999725,42.658112,17.908049,14.642822,92.578644,9.86502,20.712402,88.15799,21.963762,13.569763,57.023407,20.260231,3.788208,30.553314,15.748514,3
925,'2024/04/25 18:12:06:152',26,457.766754,407.097809,-0.001119,38.70636,3.231232,15.029606,64.83197,24.844879,21.571323,64.029541,64.161957,26.009573,56.430603,96.806274,29.198147,83.560303,91.490509,14.188291,112.502045,137.011444,21.287712,131.171082,168.606583,25.078625,144.409576,196.599075,27.749121,48.033539,102.540436,11.572318,52.105255,152.036621,19.587597,56.497681,192.200729,25.309572,61.623199,226.296204,29.334417,14.927246,102.019684,10.242046,4.525818,106.562469,25.195124,6.517426,67.536621,23.601458,11.141418,43.632385,17.988218,15.158051,92.192291,9.848956,21.169678,87.571411,21.8335,14.159851,56.346222,20.11437,4.403778,30.223267,15.575093,3
926,'2024/04/25 18:12:06:159',26,457.352203,407.043915,-0.001083,38.595825,3.609192,15.017432,64.828979,23.916626,21.571846,64.277527,62.470551,26.019356,57.122559,94.424774,29.292089,83.756744,90.368195,14.557155,113.240143,136.04837,21.828844,131.862946,168.082489,25.700819,145.102905,196.431458,28.451332,48.024628,101.612305,11.944352,52.054962,151.632156,20.123507,55.736023,192.4935,25.937794,60.193329,227.110901,30.1057,14.802887,101.498444,10.567241,4.290222,106.029816,25.570185,6.509857,66.100128,23.673895,11.367096,41.376007,17.893373,15.42923,92.231201,10.144546,21.502747,87.794067,22.110603,14.282684,56.322327,20.226677,4.09903,29.836395,15.585453,3
927,'2024/04/25 18:12:06:259',26,458.551971,407.13559,-0.001084,39.020752,3.611938,15.008186,65.759979,24.042755,21.55978,65.44812,63.181671,26.038935,58.213745,95.844269,29.404699,85.128693,91.401947,14.008315,114.641083,136.892639,20.94541,133.575775,168.638733,24.674215,147.063843,196.526657,27.389166,49.459625,102.712494,11.4048,53.555878,153.138657,19.226458,58.242828,193.457184,24.783743,63.507935,226.741684,28.840197,16.128723,102.447449,10.101357,5.544647,107.274109,24.851515,7.630554,67.190918,23.216694,12.448975,42.108673,17.749748,14.350403,92.830872,9.758428,20.715698,88.454956,21.615952,13.674988,56.633118,19.936798,3.607758,29.700134,15.503142,3
928,'2024/04/25 18:12:06:270',26,457.871674,406.747162,-0.001043,39.794037,3.124298,14.658651,66.833191,24.580017,21.305794,66.09317,63.407196,26.083443,57.799866,95.510406,29.879837,84.573639,91.867615,13.910328,114.551453,137.348938,20.555738,133.659058,168.926407,24.203251,147.361847,196.531616,26.912632,48.847565,103.148956,11.47988,53.882111,155.05957,19.029396,59.230865,195.70018,24.009027,64.629517,228.720779,27.744001,15.38092,102.555359,10.317963,6.737579,109.185944,24.624218,10.045074,70.394928,23.438372,14.960602,46.895813,18.60482,15.094727,92.388031,10.127613,19.730743,89.134674,21.413673,12.043121,56.113586,19.865454,1.982849,28.469055,15.717355,3
929,'2024/04/25 18:12:06:370',26,457.946411,407.018585,-0.001061,39.214294,3.123688,14.468231,65.877899,25.065918,20.725786,66.199463,64.490173,25.018166,59.645386,97.613617,28.273241,84.515961,90.856506,14.085923,115.049835,136.488922,20.828287,134.605225,168.308807,24.671892,148.66806,196.427124,27.585787,49.346039,102.187225,11.586249,55.699402,155.040466,19.293922,61.614319,196.998764,24.673904,67.439697,231.654602,28.728716,16.151642,102.016052,10.2458,8.10379,108.533966,24.381275,10.303497,68.971008,22.875387,14.60907,45.069397,17.838135,14.152924,92.547089,9.862567,18.862457,89.394104,21.117004,12.111267,56.663605,19.398369,2.766663,29.251251,15.103025,3
930,'2024/04/25 18:12:06:379',26,457.161957,407.531433,-0.001051,38.900146,1.859161,14.547053,65.616119,26.717743,20.731298,66.702606,65.751526,25.010101,61.100128,98.224365,28.329391,83.096558,92.690125,13.814417,113.515594,138.546875,20.292046,132.782043,170.270844,23.944275,146.719727,198.021164,26.728447,48.077667,103.204987,11.306281,54.447052,155.097977,18.757233,59.969696,196.340866,23.91507,65.421417,230.450333,27.845194,15.433258,102.221405,10.00738,7.511017,109.519867,24.020369,10.339264,72.014069,22.730955,14.71167,49.470947,17.865028,14.297211,91.982635,9.686139,18.698212,89.453125,20.745832,11.267426,57.284607,19.00469,1.580536,30.391357,14.745405,3
931,'2024/04/25 18:12:06:513',26,457.161957,407.531433,-0.001051,38.900146,1.859161,14.547053,65.616119,26.717743,20.731298,66.702606,65.751526,25.010101,61.100128,98.224365,28.329391,83.096558,92.690125,13.814417,113.515594,138.546875,20.292046,132.782043,170.270844,23.944275,146.719727,198.021164,26.728447,48.077667,103.204987,11.306281,54.447052,155.097977,18.757233,59.969696,196.340866,23.91507,65.421417,230.450333,27.845194,15.433258,102.221405,10.00738,7.511017,109.519867,24.020369,10.339264,72.014069,22.730955,14.71167,49.470947,17.865028,14.297211,91.982635,9.686139,18.698212,89.453125,20.745832,11.267426,57.284607,19.00469,1.580536,30.391357,14.745405,3
